#,PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %
397,Patna,90,GEN,Bihar [1947 - 1999],R. A. Shastri,Communist Party Of India,"5,26,885","3,27,555",62.2 %,"82,141",25.1%
398,Peddapalli,36,SC,Andhra Pradesh,M.R. Krishna,Indian National Congress,"4,97,627","3,12,320",62.8 %,"72,195",23.1%
399,Peermade,489,GEN,Kerala,P. K. V. Nair,Communist Party Of India,"4,49,574","3,21,043",71.4 %,"42,466",13.2%
400,Perambalur,211,SC,Madras,A. Durairasu,Dravida Munetra Kazhagam,"5,37,811","4,39,321",81.7 %,"33,828",7.7%
401,Periyakulam,206,GEN,Madras,H. Ajmalkhan,Swatantra,"5,40,711","4,17,928",77.3 %,"27,621",6.6%
402,Phillaur,324,SC,Punjab,S. Ram,Indian National Congress,"4,81,616","3,49,046",72.5 %,"31,286",9.0%
403,Phulbani,310,SC,Orissa,A. Dipa,Swatantra,"4,68,645","1,47,798",31.5 %,"21,611",14.6%
404,Phulpur,407,GEN,Uttar Pradesh [1947 - 1999],V. L. Pandit,Indian National Congress,"4,83,204","2,37,650",49.2 %,"36,183",15.2%
405,Pilibhit,364,GEN,Uttar Pradesh [1947 - 1999],M. Swaroop,Praja Socialist Party,"4,99,546","2,66,993",53.5 %,"4,104",1.5%
406,Pollachi,203,GEN,Madras,Narayanan,Dravida Munetra Kazhagam,"5,49,500","4,21,464",76.7 %,"81,754",19.4%
407,Pondicherry,518,GEN,Pondicherry,N. Sethuraman,Indian National Congress,"2,16,689","1,62,193",74.9 %,"10,425",6.4%
408,Ponnani,483,SC,Kerala,C. K. Chakrapani,Communist Party Of India (MARXIST),"4,41,611","2,78,696",63.1 %,"62,780",22.5%
409,Poona,262,GEN,Maharashtra,S. M. Joshi,Samyukta Socialist Party,"4,37,596","3,04,742",69.6 %,"13,538",4.4%
410,Pratapgarh,375,GEN,Uttar Pradesh [1947 - 1999],R. D. Singh,Indian National Congress,"4,84,834","2,27,396",46.9 %,"21,692",9.5%
411,Pudukkottai,212,GEN,Madras,R. Umanath,Communist Party Of India (MARXIST),"5,37,531","4,27,795",79.6 %,"9,382",2.2%
412,Pupari,67,GEN,Bihar [1947 - 1999],S. P. Sahu,Indian National Congress,"5,69,060","3,45,346",60.7 %,"78,978",22.9%
413,Puri,303,GEN,Orissa,R. Ray,Samyukta Socialist Party,"5,20,581","2,56,875",49.3 %,"59,258",23.1%
414,Purnea,77,GEN,Bihar [1947 - 1999],P. G. S. Gupta,Indian National Congress,"4,89,476","2,50,487",51.2 %,"4,620",1.8%
415,Purulia,469,GEN,West Bengal,B. Mahato,Independent,"5,14,651","2,80,923",54.6 %,"31,405",11.2%
416,Quilon,494,GEN,Kerala,N.S. Nair,Independent,"4,59,508","3,71,498",80.9 %,"79,858",21.5%
417,Rae Bareli,374,GEN,Uttar Pradesh [1947 - 1999],I. N. Gandhi,Indian National Congress,"4,79,640","2,72,736",56.9 %,"91,703",33.6%
418,Raichur,271,GEN,Mysore,R. V. Naik,Swatantra,"4,95,088","2,35,984",47.7 %,"11,439",4.8%
419,Raiganj,441,GEN,West Bengal,C. K. Bhattacharyya,Indian National Congress,"4,87,220","2,76,115",56.7 %,990,0.4%
420,Raigarh,158,ST,Madhya Pradesh [1947 - 1999],R. Gandha,Indian National Congress,"5,04,247","2,51,730",49.9 %,"29,146",11.6%
421,Raipur,162,GEN,Madhya Pradesh [1947 - 1999],L. Gupta,Indian National Congress,"5,38,719","2,95,774",54.9 %,"24,415",8.3%
422,Rajahmundry,8,GEN,Andhra Pradesh,D.S. Raju,Indian National Congress,"5,30,740","4,10,324",77.3 %,"1,34,913",32.9%
423,Rajampet,22,GEN,Andhra Pradesh,P. Parthasarathy,Indian National Congress,"5,18,951","3,74,210",72.1 %,"66,549",17.8%
424,Rajapur,224,GEN,Maharashtra,N. B. Pai,Praja Socialist Party,"3,96,063","2,35,909",59.6 %,"59,084",25.0%
425,Rajkot,111,GEN,Gujarat,M.R. Masani,Swatantra,"4,60,286","2,88,480",62.7 %,"6,476",2.2%
426,Rajmahal,79,ST,Bihar [1947 - 1999],I. Marandi,Indian National Congress,"4,54,582","1,56,295",34.4 %,"6,405",4.1%
427,Rajnandgaon,166,GEN,Madhya Pradesh [1947 - 1999],P. Devi,Indian National Congress,"5,12,194","2,71,482",53.0 %,"86,440",31.8%
428,Ramanathapuram,218,GEN,Madras,M. Sheriff,Independent,"5,26,959","3,95,457",75.1 %,"32,025",8.1%
429,Rampur,360,GEN,Uttar Pradesh [1947 - 1999],N. S. Z. A. Khan,Swatantra,"4,99,114","3,35,197",67.2 %,"48,899",14.6%
430,Ramsanehighat,380,SC,Uttar Pradesh [1947 - 1999],B. Kureel,Indian National Congress,"4,90,633","2,29,552",46.8 %,"13,469",5.9%
431,Ramtek,243,GEN,Maharashtra,A. G. Sonar,Indian National Congress,"5,08,935","3,54,511",69.7 %,"1,05,349",29.7%
432,Ranchi,103,GEN,Bihar [1947 - 1999],P. K. Ghosh,Indian National Congress,"4,65,018","1,81,946",39.1 %,"4,167",2.3%
433,Ratnagiri,225,GEN,Maharashtra,S. Mukherjee,Indian National Congress,"4,51,201","2,75,868",61.1 %,"50,439",18.3%
434,Rewa,154,GEN,Madhya Pradesh [1947 - 1999],S.N. Shukla,Indian National Congress,"5,59,625","3,39,588",60.7 %,"57,839",17.0%
435,Robertsganj,405,SC,Uttar Pradesh [1947 - 1999],R. Swarup,Indian National Congress,"5,00,334","2,47,604",49.5 %,"17,376",7.0%
436,Rohtak,136,GEN,Haryana,R. Singh,Indian National Congress,"4,77,706","3,62,943",76.0 %,"55,596",15.3%
437,Rosera,72,SC,Bihar [1947 - 1999],K. Paswan,Samyukta Socialist Party,"5,10,872","2,92,428",57.2 %,"11,388",3.9%
438,Rupar,326,SC,Punjab,B. Singh,Indian National Congress,"4,75,396","3,48,741",73.4 %,"4,072",1.2%
439,Sabarkantha,122,GEN,Gujarat,C.C. Desai,Swatantra,"4,15,763","2,76,327",66.5 %,"44,799",16.2%
440,Sagar,171,SC,Madhya Pradesh [1947 - 1999],Ramsingh,Bhartiya Jan Sangh,"4,96,617","2,60,318",52.4 %,297,0.1%
441,Saharanpur,436,SC,Uttar Pradesh [1947 - 1999],S. Lal,Indian National Congress,"5,06,832","3,26,163",64.4 %,"37,652",11.5%
442,Saharsa,73,GEN,Bihar [1947 - 1999],G. Thakur,Samyukta Socialist Party,"5,35,539","3,23,072",60.3 %,"4,619",1.4%
443,Saidpur,401,SC,Uttar Pradesh [1947 - 1999],S. Nath,Indian National Congress,"5,16,279","2,70,057",52.3 %,"13,437",5.0%
444,Salem,198,GEN,Madras,K. Rajaram,Dravida Munetra Kazhagam,"5,20,373","3,93,435",75.6 %,"63,509",16.1%
445,Salempur,394,GEN,Uttar Pradesh [1947 - 1999],V. Pandey,Indian National Congress,"5,15,742","2,79,698",54.2 %,"24,301",8.7%
446,Samastipur,70,GEN,Bihar [1947 - 1999],Y. P. Mandal,Indian National Congress,"5,32,604","3,24,023",60.8 %,"31,672",9.8%
447,Sambalpur,312,GEN,Orissa,S. Supakar,Indian National Congress,"5,33,170","2,05,646",38.6 %,"15,762",7.7%
448,Sangli,266,GEN,Maharashtra,S. D. Patil,Indian National Congress,"5,06,419","3,59,507",71.0 %,"1,08,892",30.3%
449,Sangrur,328,GEN,Punjab,N. Kaur,Akali Dal - Sant Fateh Singh Group,"4,72,029","3,35,192",71.0 %,"98,212",29.3%
450,Sasaram,94,SC,Bihar [1947 - 1999],J. Ram,Indian National Congress,"5,35,908","2,91,181",54.3 %,"1,10,666",38.0%
451,Satara,264,GEN,Maharashtra,Y. B. Chavan,Indian National Congress,"4,59,120","3,17,231",69.1 %,"1,27,836",40.3%
452,Satna,153,GEN,Madhya Pradesh [1947 - 1999],D.V. Singh,Indian National Congress,"5,25,827","2,85,917",54.4 %,"36,579",12.8%
453,Sawai Madhopur,339,ST,Rajasthan,M. Lal,Swatantra,"5,43,899","2,74,924",50.6 %,"61,417",22.3%
454,Secunderabad,31,GEN,Andhra Pradesh,B. A. Mirza,Indian National Congress,"4,66,291","2,41,660",51.8 %,"82,532",34.2%
455,Serampore,461,GEN,West Bengal,B. Ghosh,Indian National Congress,"5,06,446","3,74,672",74.0 %,"22,836",6.1%
456,Shahabad,91,GEN,Bihar [1947 - 1999],B. Bhagat,Indian National Congress,"5,53,603","3,11,639",56.3 %,"7,227",2.3%
457,Shahabad,367,GEN,Uttar Pradesh [1947 - 1999],J. B. Singh,Bhartiya Jan Sangh,"5,10,622","2,66,247",52.1 %,"1,513",0.6%
458,Shahdol,155,ST,Madhya Pradesh [1947 - 1999],G. Kumari,Indian National Congress,"4,71,957","1,91,246",40.5 %,"97,804",51.1%
459,Shahjahanpur,365,GEN,Uttar Pradesh [1947 - 1999],P. K. Khanna,Indian National Congress,"5,15,295","2,57,201",49.9 %,"3,082",1.2%
460,Shahjapur,177,GEN,Madhya Pradesh [1947 - 1999],P. Baboorao,Bhartiya Jan Sangh,"5,03,266","2,89,381",57.5 %,"39,904",13.8%
461,Shimoga,288,GEN,Mysore,J. H. Patel,Samyukta Socialist Party,"4,66,047","3,09,326",66.4 %,"26,054",8.4%
462,Sholapur,257,GEN,Maharashtra,S. F. Damani,Indian National Congress,"4,45,183","2,86,454",64.4 %,"23,713",8.3%
463,Siddipet,32,SC,Andhra Pradesh,G. Venkatswamy,Indian National Congress,"4,89,114","3,22,462",65.9 %,"97,830",30.3%
464,Sidhi,156,GEN,Madhya Pradesh [1947 - 1999],B.P. Singh,Indian National Congress,"5,19,407","2,52,241",48.6 %,"82,383",32.7%
465,Sikar,333,GEN,Rajasthan,S. Saboo,Bhartiya Jan Sangh,"6,07,264","3,82,686",63.0 %,"20,108",5.3%
466,Simla,510,SC,Himachal Pradesh,P. Singh,Indian National Congress,"2,53,012","1,35,164",53.4 %,"33,130",24.5%
467,Singhbhum,105,ST,Bihar [1947 - 1999],K. Birua,Independent,"4,88,906","1,43,332",29.3 %,"3,627",2.5%
468,Sirsa,141,SC,Haryana,D. Singh,Indian National Congress,"5,07,661","3,65,218",71.9 %,"1,59,281",43.6%
469,Sitamarhi,66,GEN,Bihar [1947 - 1999],N.P. Yadav,Indian National Congress,"5,64,690","3,75,492",66.5 %,517,0.1%
470,Sitapur,368,GEN,Uttar Pradesh [1947 - 1999],S. Nand,Bhartiya Jan Sangh,"5,09,509","2,72,222",53.4 %,"26,074",9.6%
471,Sivaganga,217,GEN,Madras,Kiruttinan,Dravida Munetra Kazhagam,"5,54,582","4,38,305",79.0 %,"58,217",13.3%
472,Sivakasi,219,GEN,Madras,P. Ramamoorthy,Swatantra,"5,25,365","4,23,918",80.7 %,"31,672",7.5%
473,Siwan,60,GEN,Bihar [1947 - 1999],M. Yusuf,Indian National Congress,"5,53,081","2,58,446",46.7 %,"25,777",10.0%
474,South Delhi,501,GEN,Delhi,B. Madhok,Bhartiya Jan Sangh,"2,98,699","2,00,365",67.1 %,"36,321",18.1%
475,Srikakulam,1,GEN,Andhra Pradesh,G. Latchanna,Swatantra,"4,90,667","3,49,154",71.2 %,"60,358",17.3%
476,Srinagar,143,GEN,Jammu & Kashmir,B.G. Mohamad,Jammu & Kashmir National Conference,"3,54,364","1,31,997",37.3 %,"9,236",7.0%
477,Sriperumbudur,187,SC,Madras,P. Sivasankaran,Dravida Munetra Kazhagam,"5,95,157","4,59,827",77.3 %,"1,01,765",22.1%
478,Sultanpur,377,GEN,Uttar Pradesh [1947 - 1999],G. Sahai,Indian National Congress,"5,27,773","2,35,108",44.6 %,"46,010",19.6%
479,Sundargarh,313,ST,Orissa,D. Amat,Swatantra,"4,78,738","2,17,211",45.4 %,"44,818",20.6%
480,Surat,130,GEN,Gujarat,M.R. Desai,Indian National Congress,"4,22,138","2,60,765",61.8 %,"1,22,908",47.1%
481,Surendranagar,110,GEN,Gujarat,Meghrajji,Swatantra,"4,50,551","2,84,560",63.2 %,"72,001",25.3%
482,Surguja,157,ST,Madhya Pradesh [1947 - 1999],B. Singh,Indian National Congress,"4,39,322","1,62,101",36.9 %,"10,427",6.4%
483,Tamluk,465,GEN,West Bengal,S. C. Samanta,Bangla Congress,"5,15,415","4,16,203",80.8 %,"1,50,324",36.1%
484,Tarn Taran,319,GEN,Punjab,G.S. Dhillon,Indian National Congress,"5,42,288","3,62,554",66.9 %,"45,192",12.5%
485,Tehri Garhwal,353,GEN,Uttar Pradesh [1947 - 1999],M. M. Shah,Indian National Congress,"4,62,166","1,71,159",37.0 %,"40,894",23.9%
486,Telli Cherry,479,GEN,Kerala,P. Gopalan,Communist Party Of India (MARXIST),"4,75,141","3,68,285",77.5 %,"84,312",22.9%
487,Tenkasi,221,SC,Madras,R. S. Arumugam,Indian National Congress,"5,35,903","4,15,332",77.5 %,"5,746",1.4%
488,Tezpur,50,GEN,Assam,B. C. Bhagavati,Indian National Congress,"3,86,826","2,44,275",63.2 %,"61,475",25.2%
489,Thanjavur,216,GEN,Madras,D.S. Gopalar,Dravida Munetra Kazhagam,"5,21,430","4,40,409",84.5 %,"22,574",5.1%
490,Tikamgarh,152,SC,Madhya Pradesh [1947 - 1999],N. Ram,Indian National Congress,"5,41,011","2,93,115",54.2 %,"66,978",22.9%
491,Tindivanam,193,GEN,Madras,T. D. R. Naidu,Dravida Munetra Kazhagam,"5,47,024","4,19,246",76.6 %,"32,070",7.6%
492,Tiruchendur,222,GEN,Madras,Santosham,Swatantra,"5,48,835","3,99,984",72.9 %,394,0.1%
493,Tiruchengode,200,GEN,Madras,K. Anbazhagan,Dravida Munetra Kazhagam,"5,73,903","4,30,625",75.0 %,"48,251",11.2%
494,Tiruchirapalli,210,GEN,Madras,K. A. Nambiar,Communist Party Of India (MARXIST),"5,37,064","4,13,935",77.1 %,"2,545",0.6%
495,Tirunelveli,220,GEN,Madras,S. Xavier,Swatantra,"5,43,945","4,01,066",73.7 %,"41,991",10.5%
496,Tirupathi,20,SC,Andhra Pradesh,C. Dass,Indian National Congress,"5,42,125","3,92,936",72.5 %,"6,769",1.7%
497,Tirupattur,191,GEN,Madras,R. M. Gounder,Dravida Munetra Kazhagam,"4,78,183","3,58,100",74.9 %,"29,231",8.2%
498,Tiruttani,189,GEN,Madras,S. K. Sambandhan,Dravida Munetra Kazhagam,"5,38,610","4,22,500",78.4 %,"75,549",17.9%
499,Tonk,341,SC,Rajasthan,J. Lal,Swatantra,"4,84,116","3,03,984",62.8 %,"14,807",4.9%
500,Trichur,485,GEN,Kerala,C. Janardhanan,Communist Party Of India,"4,58,629","3,71,210",80.9 %,"20,869",5.6%
501,Tripura East,520,ST,Tripura,S. M. M. K. B. K. D .Bahadur,Indian National Congress,"3,05,672","2,26,756",74.2 %,"38,586",17.0%
502,Tripura West,519,GEN,Tripura,J. K. Choudhury,Indian National Congress,"2,96,292","2,23,765",75.5 %,"33,822",15.1%
503,Trivandrum,496,GEN,Kerala,P. Viswambharan,Samyukta Socialist Party,"4,57,981","3,22,711",70.5 %,"4,478",1.4%
504,Tumkur,275,GEN,Mysore,K. Lakkappa,Praja Socialist Party,"4,46,612","2,82,424",63.2 %,261,0.1%
505,Udaipur,345,ST,Rajasthan,Dhuleshwar,Indian National Congress,"5,29,320","3,09,849",58.5 %,"65,506",21.1%
506,Udhampur,146,GEN,Jammu & Kashmir,G.S. Brigadier,Indian National Congress,"4,18,795","2,53,797",60.6 %,"56,878",22.4%
507,Udipi,285,GEN,Mysore,J. M. L. Prabhu,Swatantra,"4,54,974","3,07,257",67.5 %,"31,310",10.2%
508,Ujjain,178,SC,Madhya Pradesh [1947 - 1999],Hukumchand,Bhartiya Jan Sangh,"4,98,856","3,31,094",66.4 %,"55,331",16.7%
509,Uluberia,460,GEN,West Bengal,J. K. Mondal,Indian National Congress,"5,16,638","3,81,423",73.8 %,"18,025",4.7%
510,Unnao,373,GEN,Uttar Pradesh [1947 - 1999],K. Dev,Indian National Congress,"5,16,659","2,49,182",48.2 %,"34,386",13.8%
511,Varanasi,404,GEN,Uttar Pradesh [1947 - 1999],S. N. Singh,Communist Party Of India (MARXIST),"4,95,870","2,94,664",59.4 %,"18,167",6.2%
512,Vellore,190,SC,Madras,Kuchelar,Dravida Munetra Kazhagam,"5,04,140","3,79,272",75.2 %,"69,732",18.4%
513,Vidisha,176,GEN,Madhya Pradesh [1947 - 1999],S. Sharma,Bhartiya Jan Sangh,"5,08,603","2,91,220",57.3 %,"64,937",22.3%
514,Vijayawada,13,GEN,Andhra Pradesh,K.L. Rao,Indian National Congress,"5,22,116",RU,NA,RU,NA
515,Visakhapatnam,4,GEN,Andhra Pradesh,T. Viswanatham,Independent,"5,23,617","3,40,717",65.1 %,"34,073",10.0%
516,Vishnupur,471,SC,West Bengal,P. Mondal,Indian National Congress,"5,20,033","3,15,034",60.6 %,"41,190",13.1%
517,Wandiwash,192,GEN,Madras,G. Viswanathan,Dravida Munetra Kazhagam,"5,23,306","4,03,205",77.1 %,"80,659",20.0%
518,Warangal,38,GEN,Andhra Pradesh,R. S. Reddy.,Indian National Congress,"5,22,827","3,61,830",69.2 %,"69,945",19.3%
519,Wardha,248,GEN,Maharashtra,K. J. Bajaj,Indian National Congress,"5,32,594","3,83,123",71.9 %,"29,104",7.6%
520,Yeotmal,249,GEN,Maharashtra,D. S. Patil,Indian National Congress,"4,83,231","3,70,703",76.7 %,"13,648",3.7%
