#,PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %
367,Muzaffarnagar,82,GEN,Uttar Pradesh [1947 - 1999],Sohan Veer,Bharatiya Janta Party,"11,93,451","5,78,981",48.5 %,"34,652",6.0%
368,Muzaffarpur,10,GEN,Bihar [1947 - 1999],Jai Narain Pd. Nishad,Janata Dal,"10,56,122","6,45,837",61.2 %,"80,074",12.4%
369,Mysore,16,GEN,Karnataka,Srikantadatta Narasimharaja Wadeyay,Indian National Congress,"12,10,602","7,57,105",62.5 %,"11,676",1.5%
370,Nabadwip,12,GEN,West Bengal,Asim Bala,Communist Party Of India (MARXIST),"13,06,288","11,35,004",86.9 %,"39,068",3.4%
371,Nagaland,1,ST,Nagaland,Imchalemba,Indian National Congress,"8,74,518","7,72,402",88.3 %,"1,97,403",25.6%
372,Nagapattinam,30,GEN,Tamil Nadu,Selvarasu M,Communist Party Of India,"9,82,040","7,27,883",74.1 %,"2,21,346",30.4%
373,Nagarkurnool,28,SC,Andhra Pradesh,M. Jagannath,Telugu Desam,"11,96,561","7,82,603",65.4 %,"76,375",9.8%
374,Nagaur,25,GEN,Rajasthan,Nathuram Mirdha,Indian National Congress,"11,69,910","5,68,281",48.6 %,"1,59,034",28.0%
375,Nagercoil,39,GEN,Tamil Nadu,Dennis N.,Tamil Maanila Congress (MOOPANAR),"9,74,018","5,83,299",59.9 %,"27,697",4.7%
376,Nagpur,23,GEN,Maharashtra,Banwarilal Purohit,Bharatiya Janta Party,"15,14,336","7,84,944",51.8 %,"1,21,502",15.5%
377,Nainital,4,GEN,Uttar Pradesh [1947 - 1999],Narayan Dutt Tiwari,All India Indira Congress (TIWARI),"13,37,954","7,91,948",59.2 %,"1,55,845",19.7%
378,Nalanda,34,GEN,Bihar [1947 - 1999],George Ferandes,Samata Party,"11,73,101","8,90,894",75.9 %,"1,67,864",18.8%
379,Nalgonda,41,GEN,Andhra Pradesh,Bommagani Dharma Bixam,Communist Party Of India,"14,27,026","8,51,118",59.6 %,"71,757",8.4%
380,Nanded,30,GEN,Maharashtra,Kunturkar Gangadharrao Mohanrao Deshmukh,Indian National Congress,"11,54,935","6,42,602",55.6 %,"11,936",1.9%
381,Nandurbar,15,GEN,Maharashtra,Gavit Manikrao Hodlya,Indian National Congress,"10,41,333","5,23,303",50.3 %,"33,309",6.4%
382,Nandyal,27,GEN,Andhra Pradesh,P.V.Narasimha Rao,Indian National Congress,"11,23,150","7,40,886",66.0 %,"98,530",13.3%
383,Narasapur,10,GEN,Andhra Pradesh,Kothapalli Subbarayudu (PEDABABU),Telugu Desam,"10,20,648","7,23,415",70.9 %,"17,626",2.4%
384,Narasaraopet,17,GEN,Andhra Pradesh,Saidaiah Kota,Telugu Desam,"12,74,459","7,28,500",57.2 %,"18,958",2.6%
385,Nashik,12,ST,Maharashtra,Godase Rajaram Parashram,Shiv Sena,"13,05,210","6,34,101",48.6 %,"73,539",11.6%
386,Nawada,42,SC,Bihar [1947 - 1999],Kameshwar Paswan,Bharatiya Janta Party,"11,77,385","7,51,302",63.8 %,"96,914",12.9%
387,Nellore,19,SC,Andhra Pradesh,Panabaka Lakshmi,Indian National Congress,"11,82,875","7,00,857",59.3 %,"68,185",9.7%
388,New Delhi,1,GEN,Delhi [1977 Onwards],Jagmohan,Bharatiya Janta Party,"5,05,445","2,61,159",51.7 %,"58,315",22.3%
389,Nilgiris,18,GEN,Tamil Nadu,Balasubramaniyan S.R.,Tamil Maanila Congress (MOOPANAR),"11,99,070","7,96,437",66.4 %,"2,81,376",35.3%
390,Nizamabad,34,GEN,Andhra Pradesh,Atmacharan Reddy,Indian National Congress,"11,34,641","6,98,512",61.6 %,"43,599",6.2%
391,Nowgong,10,GEN,Assam,Muhi Ram Saikia,Asom Gana Parisad,"9,73,312","7,65,111",78.6 %,"54,128",7.1%
392,Nowrangpur,13,GEN,Orissa,Khagapati Pradhani,Indian National Congress,"9,91,756","5,75,215",58.0 %,"2,03,804",35.4%
393,Ongole,18,GEN,Andhra Pradesh,Parvathamma Magunta,Indian National Congress,"11,84,978","7,65,305",64.6 %,"50,060",6.5%
394,Osmanabad,36,GEN,Maharashtra,Kamble Shivaji Vithalrao,Shiv Sena,"9,15,924","4,87,084",53.2 %,"15,919",3.3%
395,Ottapalam,8,GEN,Kerala,S. Ajayakumar,Communist Party Of India (MARXIST),"10,35,900","6,95,723",67.2 %,"23,064",3.3%
396,Outer Delhi,3,GEN,Delhi [1977 Onwards],Krishan Lal Sharma,Bharatiya Janta Party,"28,21,566","13,57,799",48.1 %,"2,33,133",17.2%
397,Outer Manipur,2,ST,Manipur,Meijinlung Kamson,Indian National Congress,"6,64,337","5,54,047",83.4 %,"68,108",12.3%
398,Padrauna,40,GEN,Uttar Pradesh [1947 - 1999],Ram Nagina Misra,Bharatiya Janta Party,"11,81,908","6,08,252",51.5 %,"46,520",7.6%
399,Palamau,54,SC,Bihar [1947 - 1999],Braj Mohan Ram,Bharatiya Janta Party,"10,64,450","4,86,776",45.7 %,"54,415",11.2%
400,Palani,22,GEN,Tamil Nadu,Kaarvendhan .S.K,Tamil Maanila Congress (MOOPANAR),"10,67,963","7,35,759",68.9 %,"1,92,633",26.2%
401,Palghat,7,GEN,Kerala,N N Krishnadas,Communist Party Of India (MARXIST),"10,62,083","7,37,849",69.5 %,"23,423",3.2%
402,Pali,21,GEN,Rajasthan,Gumanmal Lodha,Bharatiya Janta Party,"10,70,655","3,73,853",34.9 %,"14,471",3.9%
403,Panaji,1,GEN,Goa,Khalap Ramakant D,Maharashtrawadi Gomantak,"3,87,459","2,16,081",55.8 %,"10,545",4.9%
404,Pandharpur,38,SC,Maharashtra,Thorat Sandipan Bhagwan,Indian National Congress,"10,58,285","5,20,828",49.2 %,"75,088",14.4%
405,Panskura,29,SC,West Bengal,Geeta Mukherjee,Communist Party Of India,"9,40,752","8,45,529",89.9 %,"1,11,388",13.2%
406,Parbhani,31,GEN,Maharashtra,Jadhav Suresh Ramrao,Shiv Sena,"10,17,568","4,94,696",48.6 %,"1,14,875",23.2%
407,Parvathipuram,2,ST,Andhra Pradesh,Pradeep Kumar Dev Vyricherla,Indian National Congress,"9,14,919","5,93,995",64.9 %,"8,288",1.4%
408,Patan,13,GEN,Gujarat,Maheshkumar Mithabhai Kanodia,Bharatiya Janta Party,"9,71,332","3,13,364",32.3 %,"88,823",28.3%
409,Patiala,8,SC,Punjab,Prem Singh Chandumajra,Shiromani Akali Dal,"11,83,865","6,97,006",58.9 %,"49,066",7.0%
410,Patna,35,GEN,Bihar [1947 - 1999],Ramkripal Yadav,Janata Dal,"14,52,297","7,81,874",53.8 %,"39,467",5.0%
411,Peddapalli,36,SC,Andhra Pradesh,G. Venkat Swamy,Indian National Congress,"13,08,342","7,21,246",55.1 %,"65,465",9.1%
412,Perambalur,28,GEN,Tamil Nadu,Raja A,Dravida Munetra Kazhagam,"9,81,968","7,21,728",73.5 %,"2,14,247",29.7%
413,Periyakulam,25,GEN,Tamil Nadu,Gnanagurusamy R,Dravida Munetra Kazhagam,"10,22,160","6,86,544",67.2 %,"1,31,337",19.1%
414,Phillaur,5,SC,Punjab,Harbhajan Lakha,Bahujan Samaj Party,"10,54,420","6,28,548",59.6 %,"49,867",7.9%
415,Phulbani,15,GEN,Orissa,Mrutyunjya Nayak,Indian National Congress,"10,48,821","5,92,938",56.5 %,"33,658",5.7%
416,Phulpur,55,GEN,Uttar Pradesh [1947 - 1999],Jang Bahadur Singh Patel,Samajwadi Party,"11,77,561","5,64,050",47.9 %,"16,021",2.8%
417,Pilibhit,13,GEN,Uttar Pradesh [1947 - 1999],Maneka Gandhi,Janata Dal,"11,06,846","6,73,796",60.9 %,"2,83,310",42.0%
418,Pollachi,21,GEN,Tamil Nadu,Kandasamy .V,Tamil Maanila Congress (MOOPANAR),"9,68,739","6,96,457",71.9 %,"1,38,891",19.9%
419,Pondicherry,1,GEN,Pondicherry,M.O.H. Farook,Indian National Congress,"6,33,635","4,77,437",75.4 %,284,0.1%
420,Ponnani,6,GEN,Kerala,G.M.Banatwalla,Muslim Leage,"10,91,180","7,33,423",67.2 %,"79,295",10.8%
421,Porbandar,5,GEN,Gujarat,Javiya Gordhanbhai Jadavbhai,Bharatiya Janta Party,"8,81,758","3,04,353",34.5 %,"75,000",24.6%
422,Pratapgarh,24,GEN,Uttar Pradesh [1947 - 1999],Rajkumari Ratna Singh,Indian National Congress,"11,67,505","4,75,751",40.8 %,"21,637",4.5%
423,Pudukkottai,32,GEN,Tamil Nadu,"Siva,n.",Dravida Munetra Kazhagam,"11,24,547","8,28,411",73.7 %,"1,77,873",21.5%
424,Pune,42,SC,Maharashtra,Suresh Kalmadi,Indian National Congress,"13,64,999","7,78,102",57.0 %,"86,995",11.2%
425,Puri,8,SC,Orissa,Pinaki Mishra,Indian National Congress,"11,01,266","6,89,395",62.6 %,"1,12,308",16.3%
426,Purnea,24,GEN,Bihar [1947 - 1999],Rajesh Ranjan,Samajwadi Party,"10,74,893","6,79,646",63.2 %,"3,16,155",46.5%
427,Purulia,34,GEN,West Bengal,Bir Sing Mahato,All India Forward Bloc,"9,67,200","7,65,833",79.2 %,"1,09,870",14.3%
428,Quilon,18,GEN,Kerala,N.K.Premachandran,Revolutionary Socialist Party,"10,22,175","7,38,078",72.2 %,"78,370",10.6%
429,Rae Bareli,23,GEN,Uttar Pradesh [1947 - 1999],Ashok Singh S/o Devenra Nath Singh,Bharatiya Janta Party,"11,63,423","4,99,838",43.0 %,"33,887",6.8%
430,Raichur,3,GEN,Karnataka,Raja Rangappa Naik,Janata Dal,"11,31,242","4,97,160",44.0 %,"36,405",7.3%
431,Raiganj,5,GEN,West Bengal,Subrata Mukherjee,Communist Party Of India (MARXIST),"11,11,134","9,01,716",81.2 %,"10,956",1.2%
432,Raigarh,13,ST,Madhya Pradesh [1947 - 1999],Nand Kumar Sai,Bharatiya Janta Party,"9,23,706","6,46,380",70.0 %,"9,198",1.4%
433,Raipur,17,GEN,Madhya Pradesh [1947 - 1999],Ramesh Vaish,Bharatiya Janta Party,"11,04,342","5,70,727",51.7 %,"50,739",8.9%
434,Rajahmundry,8,GEN,Andhra Pradesh,Chitturi Ravindra,Indian National Congress,"11,20,483","7,69,949",68.7 %,"95,166",12.4%
435,Rajampet,22,GEN,Andhra Pradesh,Annaiahgari Sai Prathap,Indian National Congress,"9,84,399","5,90,161",60.0 %,"50,392",8.5%
436,Rajapur,1,ST,Maharashtra,Suresh Prabhu,Shiv Sena,"7,96,189","4,40,744",55.4 %,"66,136",15.0%
437,Rajgarh,32,GEN,Madhya Pradesh [1947 - 1999],Laxman Singh,Indian National Congress,"10,40,216","6,02,394",57.9 %,"25,201",4.2%
438,Rajkot,4,GEN,Gujarat,Dr. Kathiriya Vallabhbhai Ramjibhai,Bharatiya Janta Party,"13,49,629","4,16,933",30.9 %,"40,820",9.8%
439,Rajmahal,26,ST,Bihar [1947 - 1999],Thomas Hansda,Indian National Congress,"9,48,273","5,69,597",60.1 %,"1,43,162",25.1%
440,Rajnandgaon,22,GEN,Madhya Pradesh [1947 - 1999],Ashok Sharma,Bharatiya Janta Party,"9,68,069","5,22,111",53.9 %,"59,276",11.4%
441,Ramanathapuram,34,GEN,Tamil Nadu,"Udayappan, S.P.",Tamil Maanila Congress (MOOPANAR),"10,44,597","6,64,914",63.7 %,"1,95,304",29.4%
442,Rampur,8,GEN,Uttar Pradesh [1947 - 1999],Begam Nurbano Alias Mehtab Zamani Begum,Indian National Congress,"12,86,323","7,46,812",58.1 %,"74,747",10.0%
443,Ramtek,22,ST,Maharashtra,Meghe Dattatray Raghobaji,Indian National Congress,"10,32,993","5,59,065",54.1 %,"25,722",4.6%
444,Ranchi,49,GEN,Bihar [1947 - 1999],Ram Tahal Choudhary,Bharatiya Janta Party,"11,26,150","6,11,980",54.3 %,"39,292",6.4%
445,Rasipuram,15,GEN,Tamil Nadu,Kandasamy K,Tamil Maanila Congress (MOOPANAR),"10,47,694","6,94,523",66.3 %,"1,93,178",27.8%
446,Ratnagiri,2,GEN,Maharashtra,Anant Gangaram Geete,Shiv Sena,"8,36,562","4,82,511",57.7 %,"1,31,784",27.3%
447,Rewa,9,GEN,Madhya Pradesh [1947 - 1999],Buddha Hasen  Patel,Bahujan Samaj Party,"12,81,030","6,00,062",46.8 %,"12,382",2.1%
448,Robertsganj,53,SC,Uttar Pradesh [1947 - 1999],Ramshakal,Bharatiya Janta Party,"13,99,438","6,37,343",45.5 %,"71,841",11.3%
449,Rohtak,5,GEN,Haryana,Bhupender,Indian National Congress,"9,49,760","6,44,480",67.9 %,"2,664",0.4%
450,Ropar,7,GEN,Punjab,Basant Singh,Shiromani Akali Dal,"11,72,773","6,89,353",58.8 %,"71,091",10.3%
451,Rosera,16,SC,Bihar [1947 - 1999],Pitambar Paswan,Janata Dal,"10,59,508","6,06,085",57.2 %,"1,22,931",20.3%
452,Sabarkantha,15,GEN,Gujarat,Nisha Amarsinh Chaudhary,Indian National Congress,"10,95,704","4,37,460",39.9 %,"40,611",9.3%
453,Sagar,5,SC,Madhya Pradesh [1947 - 1999],Virendra Kumar,Bharatiya Janta Party,"10,44,260","4,81,182",46.1 %,"1,48,317",30.8%
454,Saharanpur,84,GEN,Uttar Pradesh [1947 - 1999],Nakli Singh,Bharatiya Janta Party,"12,17,126","7,20,217",59.2 %,"2,499",0.3%
455,Saharsa,20,GEN,Bihar [1947 - 1999],Dinesh Chandera Yadav,Janata Dal,"11,31,004","7,09,379",62.7 %,"1,52,445",21.5%
456,Saidpur,49,SC,Uttar Pradesh [1947 - 1999],Vidhyasagar,Bharatiya Janta Party,"12,77,666","6,01,061",47.0 %,"24,369",4.1%
457,Salem,16,GEN,Tamil Nadu,Devadass.R,Tamil Maanila Congress (MOOPANAR),"10,80,762","7,06,406",65.4 %,"1,20,885",17.1%
458,Salempur,42,GEN,Uttar Pradesh [1947 - 1999],Harivansh Sahay,Samajwadi Party,"12,52,901","5,17,179",41.3 %,"35,696",6.9%
459,Salumber,17,GEN,Rajasthan,Bheru Lal Meena,Indian National Congress,"10,86,277","4,47,955",41.2 %,"34,767",7.8%
460,Samastipur,17,GEN,Bihar [1947 - 1999],Ajit Kumar Mehta,Janata Dal,"12,17,114","7,35,266",60.4 %,"1,41,934",19.3%
461,Sambalpur,17,GEN,Orissa,Krupasindhu Bhoi,Indian National Congress,"11,09,875","6,61,476",59.6 %,"84,507",12.8%
462,Sambhal,9,GEN,Uttar Pradesh [1947 - 1999],Dharmpal Yadav Alias D.P.Yadav,Bahujan Samaj Party,"10,65,746","5,35,704",50.3 %,"4,894",0.9%
463,Sangli,46,GEN,Maharashtra,Patil Madan Vishwanath,Indian National Congress,"10,04,670","5,96,653",59.4 %,"1,74,713",29.3%
464,Sangrur,10,GEN,Punjab,Surjeet Singh Barnala,Shiromani Akali Dal,"10,58,782","7,57,827",71.6 %,"75,652",10.0%
465,Sarangarh,16,SC,Madhya Pradesh [1947 - 1999],Paras Ram Bhardwaj,Indian National Congress,"10,21,363","5,61,458",55.0 %,"33,277",5.9%
466,Sasaram,38,SC,Bihar [1947 - 1999],Muni Lal,Bharatiya Janta Party,"11,38,941","5,97,226",52.4 %,"53,633",9.0%
467,Satara,44,GEN,Maharashtra,Naik Nimbalkar Hindurao Nilkanthrao,Shiv Sena,"9,49,934","5,48,775",57.8 %,"11,809",2.2%
468,Satna,8,GEN,Madhya Pradesh [1947 - 1999],Sukhlal Kushwaha,Bahujan Samaj Party,"11,14,739","6,65,181",59.7 %,"22,238",3.3%
469,Sawai Madhopur,11,ST,Rajasthan,Usha Devi,Indian National Congress,"12,07,736","3,98,894",33.0 %,"22,250",5.6%
470,Secunderabad,31,GEN,Andhra Pradesh,Rajeshwar Rao P.V.,Indian National Congress,"16,91,418","8,77,169",51.9 %,"2,14,358",24.4%
471,Seoni,26,GEN,Madhya Pradesh [1947 - 1999],Prahlad Singh Patel,Bharatiya Janta Party,"10,47,662","6,24,999",59.7 %,"64,847",10.4%
472,Serampore,26,GEN,West Bengal,Pradip Bhattacharya,Indian National Congress,"12,49,680","9,90,773",79.3 %,"5,463",0.6%
473,Shahabad,16,GEN,Uttar Pradesh [1947 - 1999],Aliyas Azmi,Bahujan Samaj Party,"11,15,234","5,01,919",45.0 %,"57,102",11.4%
474,Shahdol,11,ST,Madhya Pradesh [1947 - 1999],Gyan Singh,Bharatiya Janta Party,"11,43,068","6,57,156",57.5 %,"53,395",8.1%
475,Shahjahanpur,14,GEN,Uttar Pradesh [1947 - 1999],Ram Murthi Singh,Indian National Congress,"11,05,615","5,71,498",51.7 %,"6,903",1.2%
476,Shajapur,33,SC,Madhya Pradesh [1947 - 1999],Thawarchand Gehlot,Bharatiya Janta Party,"11,13,464","6,27,127",56.3 %,"1,29,639",20.7%
477,Sheohar,12,GEN,Bihar [1947 - 1999],Anand Mohan,Samata Party,"10,84,065","6,92,749",63.9 %,"40,637",5.9%
478,Shillong,1,ST,Meghalaya,G.Gilbert Swell,Independent,"6,82,709","3,85,600",56.5 %,"79,302",20.6%
479,Shimoga,21,GEN,Karnataka,S Bangarappa,Karnataka Congress Party,"10,78,500","7,35,610",68.2 %,"72,236",9.8%
480,Sholapur,37,GEN,Maharashtra,Valyal Lingraj Balairayya,Bharatiya Janta Party,"9,86,021","5,53,400",56.1 %,"17,087",3.1%
481,Siddipet,32,SC,Andhra Pradesh,Yellaiah Nandi,Indian National Congress,"15,76,387","9,30,352",59.0 %,"87,967",9.5%
482,Sidhi,10,ST,Madhya Pradesh [1947 - 1999],Tilak Raj Singh,All India Indira Congress (TIWARI),"11,97,222","6,65,407",55.6 %,"8,204",1.2%
483,Sikar,5,GEN,Rajasthan,Hari Singh,Indian National Congress,"13,03,706","6,12,864",47.0 %,"38,009",6.2%
484,Sikkim,1,GEN,Sikkim,Bhim Prasad Dahal,Sikkim Democratic Front,"2,29,160","1,77,440",77.4 %,"82,043",46.2%
485,Silchar,2,GEN,Assam,Sontosh Mohan Deb,Indian National Congress,"7,53,298","5,92,252",78.6 %,"68,141",11.5%
486,Simla,1,GEN,Himachal Pradesh,K D Sultanpuri,Indian National Congress,"8,83,691","4,70,278",53.2 %,"91,133",19.4%
487,Singhbhum,51,ST,Bihar [1947 - 1999],Chitrasen Sinku,Bharatiya Janta Party,"8,38,226","4,79,210",57.2 %,"11,947",2.5%
488,Sirsa,10,GEN,Haryana,Selja,Indian National Congress,"10,72,284","8,47,173",79.0 %,"15,147",1.8%
489,Sitamarhi,11,GEN,Bihar [1947 - 1999],Nawal Kishore Rai,Janata Dal,"11,15,473","7,46,914",67.0 %,"82,257",11.0%
490,Sitapur,17,GEN,Uttar Pradesh [1947 - 1999],Mukhtar Anis,Samajwadi Party,"10,94,628","4,95,954",45.3 %,"10,046",2.0%
491,Sivaganga,33,GEN,Tamil Nadu,Chidambaram P.,Tamil Maanila Congress (MOOPANAR),"10,57,381","6,74,687",63.8 %,"2,47,302",36.7%
492,Sivakasi,35,GEN,Tamil Nadu,"Alagirisamy, V.",Communist Party Of India,"11,67,499","8,08,460",69.3 %,"23,622",2.9%
493,Siwan,5,GEN,Bihar [1947 - 1999],M. Sahabuddin,Janata Dal,"9,92,425","6,30,460",63.5 %,"1,65,243",26.2%
494,Sonepat,4,GEN,Haryana,Arvind Kumar,Independent,"10,58,964","7,25,975",68.6 %,"49,540",6.8%
495,South Delhi,2,GEN,Delhi [1977 Onwards],Sushma Swaraj,Bharatiya Janta Party,"11,03,959","5,35,551",48.5 %,"1,14,006",21.3%
496,Srikakulam,1,GEN,Andhra Pradesh,Kinjarapu Yerrannaidu,Telugu Desam,"9,83,329","6,47,219",65.8 %,"34,578",5.3%
497,Srinagar,2,GEN,Jammu & Kashmir,Ghulam Mohammad Mir,Indian National Congress,"7,86,301","3,21,928",40.9 %,"1,599",0.5%
498,Sriperumbudur,4,GEN,Tamil Nadu,Nagaratnam.T,Dravida Munetra Kazhagam,"11,56,491","7,79,085",67.4 %,"2,45,711",31.5%
499,Sultanpur,26,GEN,Uttar Pradesh [1947 - 1999],Devendra Bahadur Rai,Bharatiya Janta Party,"12,19,241","5,74,530",47.1 %,"1,18,284",20.6%
500,Sundargarh,20,GEN,Orissa,Frida Topno,Indian National Congress,"10,99,071","6,19,621",56.4 %,"13,073",2.1%
501,Surat,24,GEN,Gujarat,Kashiram Rana,Bharatiya Janta Party,"18,90,626","6,33,385",33.5 %,"1,75,261",27.7%
502,Surendranagar,2,GEN,Gujarat,Sanat Mehta,Indian National Congress,"9,35,438","3,63,520",38.9 %,"64,852",17.8%
503,Surguja,12,ST,Madhya Pradesh [1947 - 1999],Khelsai Singh,Indian National Congress,"10,46,615","6,75,224",64.5 %,"8,771",1.3%
504,Tamluk,30,GEN,West Bengal,Jayanta Bhattacharya,Indian National Congress,"10,45,585","9,38,889",89.8 %,"7,910",0.8%
505,Tarn Taran,3,GEN,Punjab,Major Singh Uboke,Shiromani Akali Dal,"10,01,343","6,40,771",64.0 %,"33,852",5.3%
506,Tehri Garhwal,1,GEN,Uttar Pradesh [1947 - 1999],Manbender Shah,Bharatiya Janta Party,"11,30,991","2,71,592",24.0 %,"34,917",12.9%
507,Tenali,14,GEN,Andhra Pradesh,Sarada Tadiparthi,Telugu Desam,"9,61,992","6,32,237",65.7 %,"36,488",5.8%
508,Tenkasi,37,SC,Tamil Nadu,"Arunachalam, M.",Tamil Maanila Congress (MOOPANAR),"9,73,084","6,80,617",69.9 %,"95,926",14.1%
509,Tezpur,9,GEN,Assam,Iswar Prasanna Hazarika,Indian National Congress,"8,53,710","6,77,449",79.4 %,"6,719",1.0%
510,Thane,10,GEN,Maharashtra,Paranjpe Prakash Vishwanath,Shiv Sena,"28,32,514","9,13,378",32.3 %,"1,92,637",21.1%
511,Thanjavur,31,GEN,Tamil Nadu,Palanimanickam S.S,Dravida Munetra Kazhagam,"9,68,000","7,00,830",72.4 %,"2,00,428",28.6%
512,Tindivanam,10,GEN,Tamil Nadu,Venkatraman G,Dravida Munetra Kazhagam,"10,34,126","7,24,103",70.0 %,"1,90,276",26.3%
513,Tiruchendur,38,GEN,Tamil Nadu,Dhanuskodi Athithan R.,Tamil Maanila Congress (MOOPANAR),"9,79,656","5,96,500",60.9 %,"2,03,711",34.2%
514,Tiruchengode,17,GEN,Tamil Nadu,K.P.Ramalingam,Dravida Munetra Kazhagam,"13,22,216","8,57,452",64.9 %,"1,93,188",22.5%
515,Tiruchirappalli,27,SC,Tamil Nadu,Adaikkalraj.L,Tamil Maanila Congress (MOOPANAR),"10,70,053","7,20,232",67.3 %,"2,64,708",36.8%
516,Tirunelveli,36,GEN,Tamil Nadu,Sivaprakasam D.S.A.,Dravida Munetra Kazhagam,"10,23,826","6,69,818",65.4 %,"1,18,280",17.7%
517,Tirupathi,20,SC,Andhra Pradesh,Nelavala Subrahmanyam,Indian National Congress,"12,08,638","7,58,791",62.8 %,"52,332",6.9%
518,Tiruppattur,8,GEN,Tamil Nadu,Venugopal.D,Dravida Munetra Kazhagam,"10,61,817","7,32,490",69.0 %,"2,40,264",32.8%
519,Tonk,13,GEN,Rajasthan,Shyam Lal Banshiwal,Bharatiya Janta Party,"11,07,980","4,35,758",39.3 %,"2,726",0.6%
520,Trichur,9,SC,Kerala,V.V.Raghavan,Communist Party Of India,"9,95,232","7,08,216",71.2 %,"1,480",0.2%
521,Tripura East,2,ST,Tripura,Baju Ban Riyan,Communist Party Of India (MARXIST),"7,88,260","6,12,132",77.7 %,"1,54,369",25.2%
522,Tripura West,1,GEN,Tripura,Badal Choudhury,Communist Party Of India (MARXIST),"8,59,648","6,91,216",80.4 %,"80,811",11.7%
523,Trivandrum,20,GEN,Kerala,K.V.Surendranath,Communist Party Of India,"11,16,833","7,21,087",64.6 %,"20,802",2.9%
524,Tumkur,8,GEN,Karnataka,C N Bhaskarappa,Janata Dal,"10,49,708","6,84,272",65.2 %,"15,712",2.3%
525,Tura,2,ST,Meghalaya,Purno Agitok Sangma,Indian National Congress,"4,10,044","2,87,772",70.2 %,"1,84,790",64.2%
526,Udaipur,18,GEN,Rajasthan,Girija Vyas,Indian National Congress,"11,96,874","4,99,849",41.8 %,"40,465",8.1%
527,Udhampur,5,GEN,Jammu & Kashmir,Chaman Lal Gupta,Bharatiya Janta Party,"8,62,236","4,59,456",53.3 %,"70,055",15.2%
528,Udupi,18,SC,Karnataka,Oscar Fernandes,Indian National Congress,"9,93,030","6,42,416",64.7 %,"2,454",0.4%
529,Ujjain,38,SC,Madhya Pradesh [1947 - 1999],Satyanarian Jatiya,Bharatiya Janta Party,"10,20,916","5,96,980",58.5 %,"1,11,257",18.6%
530,Uluberia,25,GEN,West Bengal,Hannan Mollah,Communist Party Of India (MARXIST),"10,43,340","8,63,906",82.8 %,"27,842",3.2%
531,Unnao,22,GEN,Uttar Pradesh [1947 - 1999],Devi Bux,Bharatiya Janta Party,"11,77,719","4,89,543",41.6 %,"45,656",9.3%
532,Vaishali,9,GEN,Bihar [1947 - 1999],Raghybansh Prasad Singh,Janata Dal,"10,54,819","7,11,763",67.5 %,"62,683",8.8%
533,Vandavasi,9,GEN,Tamil Nadu,Balaraman.L,Tamil Maanila Congress (MOOPANAR),"10,31,471","7,17,844",69.6 %,"1,73,304",24.1%
534,Varanasi,52,GEN,Uttar Pradesh [1947 - 1999],Shankar Prasad Jaiswal,Bharatiya Janta Party,"14,20,576","5,76,473",40.6 %,"1,00,692",17.5%
535,Vellore,7,GEN,Tamil Nadu,Shanmugam.P,Dravida Munetra Kazhagam,"10,50,168","7,11,693",67.8 %,"2,11,035",29.7%
536,Vidisha,31,GEN,Madhya Pradesh [1947 - 1999],Shivraj Singh Chauhan,Bharatiya Janta Party,"10,82,155","5,86,652",54.2 %,"1,75,758",30.0%
537,Vijayawada,13,GEN,Andhra Pradesh,Upendra Parvathaneni,Indian National Congress,"13,51,063","8,93,440",66.1 %,"1,14,274",12.8%
538,Visakhapatnam,4,GEN,Andhra Pradesh,T. Subbarami Reddi,Indian National Congress,"13,94,475","8,49,194",60.9 %,"7,459",0.9%
539,Vishnupur,36,GEN,West Bengal,Sandhya Bauri,Communist Party Of India (MARXIST),"10,11,830","8,51,257",84.1 %,"2,65,846",31.2%
540,Warangal,39,GEN,Andhra Pradesh,Ajmeera Chandulal,Telugu Desam,"11,18,768","7,56,120",67.6 %,"17,440",2.3%
541,Wardha,27,GEN,Maharashtra,Mude Vijay Annaji,Bharatiya Janta Party,"10,41,353","5,54,985",53.3 %,"21,975",4.0%
542,Washim,20,ST,Maharashtra,Gawali Pundlikrao Ramji,Shiv Sena,"9,70,735","5,92,491",61.0 %,"16,689",2.8%
543,Yavatmal,28,GEN,Maharashtra,Rajabhau Ganeshrao Thakare,Bharatiya Janta Party,"10,05,892","5,89,243",58.6 %,"38,562",6.5%
