#,PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %
375,Nagercoil,39,GEN,Tamil Nadu,N. Dennis,Indian National Congress,"7,20,980","4,87,496",67.6 %,"11,637",2.4%
376,Nagpur,23,GEN,Maharashtra,Banwarilal Bhagwandas Purohit,Indian National Congress,"8,45,805","5,63,205",66.6 %,"1,30,683",23.2%
377,Nainital,4,GEN,Uttar Pradesh [1947 - 1999],Satendra Chandra,Indian National Congress,"6,81,281","4,36,296",64.0 %,"1,66,660",38.2%
378,Nalanda,34,GEN,Bihar [1947 - 1999],Vijay Kumar Yadav,Communist Party Of India,"9,03,642","6,30,485",69.8 %,"39,471",6.3%
379,Nalgonda,41,GEN,Andhra Pradesh,Mallareddy Raguma Reddy,Telugu Desam,"8,34,650","5,62,575",67.4 %,"1,14,410",20.3%
380,Nanded,30,GEN,Maharashtra,Chavan Shankarrao Bhurao,Indian National Congress,"8,20,467","5,25,412",64.0 %,"1,71,524",32.6%
381,Nandurbar,15,GEN,Maharashtra,Gavit Manikrao Holdya,Indian National Congress,"6,89,376","4,04,338",58.7 %,"1,57,519",39.0%
382,Nandyal,27,GEN,Andhra Pradesh,Maddur Subba Reddy,Telugu Desam,"7,97,893","5,62,293",70.5 %,"50,263",8.9%
383,Narasapur,10,GEN,Andhra Pradesh,Vijaya Kumar Raju Bhupathiraju,Telugu Desam,"7,77,048","5,65,988",72.8 %,"1,96,374",34.7%
384,Narasaraopet,17,GEN,Andhra Pradesh,Katuri Narayanaswamy,Telugu Desam,"8,84,798","6,02,458",68.1 %,"14,238",2.4%
385,Nashik,12,ST,Maharashtra,Mane Murlidhar Pandurang,Indian National Congress,"7,91,519","4,47,279",56.5 %,"37,546",8.4%
386,Nawada,42,SC,Bihar [1947 - 1999],Kunwar Ram,Indian National Congress,"9,57,846","5,53,442",57.8 %,"2,37,102",42.8%
387,Nellore,19,SC,Andhra Pradesh,Penchalaiah Puchalapalli,Telugu Desam,"8,58,523","5,59,612",65.2 %,"53,551",9.6%
388,New Delhi,1,GEN,Delhi [1977 Onwards],Krsihan Chandra Pant,Indian National Congress,"3,04,123","1,96,709",64.7 %,"72,886",37.1%
389,Nilgiris,18,GEN,Tamil Nadu,R.Prabhu,Indian National Congress,"8,27,733","5,94,471",71.8 %,"1,31,939",22.2%
390,Nizamabad,34,GEN,Andhra Pradesh,Tadur Bala Goud,Indian National Congress,"7,58,881","5,31,406",70.0 %,"2,447",0.5%
391,Nowgong,10,GEN,Assam,Muhiram Saikia,Independent,"7,57,667","6,17,603",81.5 %,"35,630",5.8%
392,Nowrangpur,13,GEN,Orissa,Khagapati Pradhani,Indian National Congress,"6,47,780","2,54,848",39.3 %,"1,03,735",40.7%
393,Ongole,18,GEN,Andhra Pradesh,Bezawada Papireddy,Telugu Desam,"8,75,403","5,75,585",65.8 %,"18,143",3.2%
394,Osmanabad,36,GEN,Maharashtra,Arvind Tulshiramji Kamble,Indian National Congress,"6,80,500","4,09,473",60.2 %,"57,128",14.0%
395,Ottapalam,8,GEN,Kerala,K. R. Narayanan,Indian National Congress,"7,05,020","5,40,620",76.7 %,"55,570",10.3%
396,Outer Delhi,3,GEN,Delhi [1977 Onwards],Bharat Singh,Indian National Congress,"8,54,302","5,11,007",59.8 %,"2,49,677",48.9%
397,Outer Manipur,2,ST,Manipur,Meijinlung,Indian National Congress,"4,99,970","4,27,817",85.6 %,"40,892",9.6%
398,Padrauna,40,GEN,Uttar Pradesh [1947 - 1999],Chandra Pratap Narain Singh,Indian National Congress,"7,76,630","4,06,670",52.4 %,"76,378",18.8%
399,Palamau,54,SC,Bihar [1947 - 1999],Kamla Kumari,Indian National Congress,"7,54,787","3,57,940",47.4 %,"1,85,050",51.7%
400,Palani,22,GEN,Tamil Nadu,Senapathy Gounder A.,Indian National Congress,"8,10,013","6,02,796",74.4 %,"2,64,028",43.8%
401,Palghat,7,GEN,Kerala,V. S. Vijayaraghavan,Indian National Congress,"7,31,568","5,63,938",77.1 %,"38,153",6.8%
402,Pali,21,GEN,Rajasthan,Mool Chand Daga,Indian National Congress,"7,68,806","4,38,501",57.0 %,"35,721",8.1%
403,Panaji,1,GEN,"Goa, Daman And Diu",Shantaram L. Naik,Indian National Congress,"2,91,101","2,12,803",73.1 %,"39,548",18.6%
404,Pandharpur,38,SC,Maharashtra,Thorat Sandipan Bhagwan,Indian National Congress,"7,85,735","4,86,645",61.9 %,"90,833",18.7%
405,Panskura,29,SC,West Bengal,Geeta Mukherjee,Communist Party Of India,"7,09,027","6,07,667",85.7 %,"47,876",7.9%
406,Parbhani,31,GEN,Maharashtra,Yadav Ramrao Narayanrao,Indian National Congress,"7,13,367","3,96,426",55.6 %,"88,318",22.3%
407,Parvathipuram,2,ST,Andhra Pradesh,Kishore Chandra Suryamarayana Deo Vyricheria,Indian Congress (SOCIALIST),"6,69,060","4,39,168",65.6 %,"48,680",11.1%
408,Patan,13,GEN,Gujarat,Vankar Punamchand Mithabhai,Indian National Congress,"7,30,084","3,96,860",54.4 %,"6,787",1.7%
409,Patiala,8,SC,Punjab,Charanjit Singh,Shiromani Akali Dal,"8,24,586","5,92,924",71.9 %,"20,268",3.4%
410,Patna,35,GEN,Bihar [1947 - 1999],C. P. Thakur,Indian National Congress,"9,63,346","5,04,781",52.4 %,"72,181",14.3%
411,Peddapalli,36,SC,Andhra Pradesh,Gotte Bhoopathy,Telugu Desam,"8,52,583","4,88,414",57.3 %,"46,958",9.6%
412,Perambalur,28,GEN,Tamil Nadu,S. Thangaraju,All India Anna Dravida Munnetra Kazhagam,"7,42,190","5,71,779",77.0 %,"1,52,769",26.7%
413,Periyakulam,25,GEN,Tamil Nadu,Selvendran P.,All India Anna Dravida Munnetra Kazhagam,"8,01,476","5,72,802",71.5 %,"1,58,613",27.7%
414,Phillaur,5,SC,Punjab,Sunder Singh,Indian National Congress,"8,40,382","5,77,705",68.7 %,"66,784",11.6%
415,Phulbani,15,GEN,Orissa,Radha Kanta Digal,Indian National Congress,"7,30,571","3,62,498",49.6 %,"1,25,079",34.5%
416,Phulpur,55,GEN,Uttar Pradesh [1947 - 1999],Ram Pujan Patel,Indian National Congress,"7,56,590","4,61,752",61.0 %,"1,14,572",24.8%
417,Pilibhit,13,GEN,Uttar Pradesh [1947 - 1999],Bhanu Pratap Singh,Indian National Congress,"7,12,701","4,47,896",62.8 %,"1,76,670",39.4%
418,Pollachi,21,GEN,Tamil Nadu,Anna Nambi R.,All India Anna Dravida Munnetra Kazhagam,"7,68,435","5,71,463",74.4 %,"1,01,430",17.7%
419,Pondicherry,1,GEN,Pondicherry,P.Shammugam,Indian National Congress,"3,81,366","2,75,654",72.3 %,"61,704",22.4%
420,Ponnani,6,GEN,Kerala,G. M. Banatwalla,Muslim Leage,"7,18,121","5,06,049",70.5 %,"1,02,326",20.2%
421,Porbandar,5,GEN,Gujarat,Odedara Bharatbhai Maldevji,Indian National Congress,"6,81,087","3,50,585",51.5 %,"77,951",22.2%
422,Pratapgarh,24,GEN,Uttar Pradesh [1947 - 1999],Raja Dinesh Singh,Indian National Congress,"7,51,774","3,97,312",52.9 %,"2,32,507",58.5%
423,Pudukkottai,32,GEN,Tamil Nadu,Sundararaj N.,Indian National Congress,"8,06,752","6,53,865",81.1 %,"2,64,904",40.5%
424,Pune,42,SC,Maharashtra,Gadil Vithalrao Narhari,Indian National Congress,"7,88,975","5,23,706",66.4 %,"1,98,354",37.9%
425,Puri,8,SC,Orissa,Brajamohan Mohenty,Indian National Congress,"7,37,702","4,67,384",63.4 %,"1,04,440",22.3%
426,Purnea,24,GEN,Bihar [1947 - 1999],Madhuree Singh,Indian National Congress,"7,73,952","4,42,678",57.2 %,"1,90,400",43.0%
427,Purulia,34,GEN,West Bengal,Chittaranjan Mahata,All India Forward Bloc,"7,54,447","5,57,653",73.9 %,"13,751",2.5%
428,Quilon,18,GEN,Kerala,S. Krishna Kumar,Indian National Congress,"7,26,304","5,66,439",78.0 %,"20,357",3.6%
429,Rae Bareli,23,GEN,Uttar Pradesh [1947 - 1999],Arun Kumar Nehru,Indian National Congress,"7,70,192","4,59,235",59.6 %,"2,57,553",56.1%
430,Raichur,3,GEN,Karnataka,B. V. Desai,Indian National Congress,"7,34,816","4,10,117",55.8 %,"57,386",14.0%
431,Raiganj,5,GEN,West Bengal,Golam Yazdani,Indian National Congress,"7,67,348","5,74,536",74.9 %,"20,224",3.5%
432,Raigarh,13,ST,Madhya Pradesh [1947 - 1999],Pushpa Devi,Indian National Congress,"6,45,887","3,62,974",56.2 %,"1,12,791",31.1%
433,Raipur,17,GEN,Madhya Pradesh [1947 - 1999],Kaiyur Bhushan,Indian National Congress,"6,66,503","3,98,710",59.8 %,"1,04,041",26.1%
434,Rajahmundry,8,GEN,Andhra Pradesh,Srihari Rao,Telugu Desam,"8,15,302","6,23,794",76.5 %,"1,53,878",24.7%
435,Rajampet,22,GEN,Andhra Pradesh,Palakondrayudu Sugavasi,Telugu Desam,"7,76,829","5,02,894",64.7 %,"1,17,147",23.3%
436,Rajapur,1,ST,Maharashtra,Madhu Dandavate,Janta Party,"6,12,195","3,88,987",63.5 %,"26,131",6.7%
437,Rajgarh,32,GEN,Madhya Pradesh [1947 - 1999],Digvijai Singh,Indian National Congress,"7,11,481","4,50,205",63.3 %,"1,52,097",33.8%
438,Rajkot,4,GEN,Gujarat,Mavani Ramaben Ramjibhai,Indian National Congress,"8,27,629","4,21,016",50.9 %,"57,590",13.7%
439,Rajmahal,26,ST,Bihar [1947 - 1999],Seth Hembrom,Indian National Congress,"6,92,614","3,18,578",46.0 %,"78,856",24.8%
440,Rajnandgaon,22,GEN,Madhya Pradesh [1947 - 1999],Shivendra Bahadur Singh,Indian National Congress,"6,29,132","3,52,948",56.1 %,"1,01,053",28.6%
441,Ramanathapuram,34,GEN,Tamil Nadu,V. Rajeshwaran,Indian National Congress,"8,10,454","5,68,575",70.2 %,"1,00,144",17.6%
442,Rampur,8,GEN,Uttar Pradesh [1947 - 1999],Zulfiquar Ali Khan,Indian National Congress,"7,52,171","4,94,234",65.7 %,"1,18,957",24.1%
443,Ramtek,22,ST,Maharashtra,Narsimha Rao P. V.,Indian National Congress,"7,05,819","4,60,570",65.3 %,"1,85,972",40.4%
444,Ranchi,49,GEN,Bihar [1947 - 1999],Sheo Prasad Sahu,Indian National Congress,"7,37,569","3,39,918",46.1 %,"1,08,561",31.9%
445,Rasipuram,15,GEN,Tamil Nadu,Devarajan B.,Indian National Congress,"7,89,509","5,66,702",71.8 %,"2,01,406",35.5%
446,Ratnagiri,2,GEN,Maharashtra,Husen Dalwai,Indian National Congress,"6,17,107","3,97,572",64.4 %,"23,845",6.0%
447,Rewa,9,GEN,Madhya Pradesh [1947 - 1999],Martand Singh,Indian National Congress,"8,01,185","4,52,202",56.4 %,"1,16,829",25.8%
448,Robertsganj,53,SC,Uttar Pradesh [1947 - 1999],Ram Pyare,Indian National Congress,"8,04,364","3,89,380",48.4 %,"90,059",23.1%
449,Rohtak,5,GEN,Haryana,Hardwari Lal,Indian National Congress,"7,42,030","4,46,881",60.2 %,"30,931",6.9%
450,Ropar,7,GEN,Punjab,Charanjit Singh,Shiromani Akali Dal,"8,66,200","6,44,671",74.4 %,"74,405",11.5%
451,Rosera,16,SC,Bihar [1947 - 1999],Ram Bhagat Paswan,Indian National Congress,"8,08,683","4,72,110",58.4 %,"97,218",20.6%
452,Sabarkantha,15,GEN,Gujarat,H.M.Patel,Janta Party,"7,27,250","4,57,818",63.0 %,"6,759",1.5%
453,Sagar,5,SC,Madhya Pradesh [1947 - 1999],Nandlal Choudhary,Indian National Congress,"6,79,457","3,93,071",57.9 %,"87,441",22.2%
454,Saharanpur,84,GEN,Uttar Pradesh [1947 - 1999],Yashpal Singh,Indian National Congress,"7,40,467","5,30,828",71.7 %,"72,609",13.7%
455,Saharsa,20,GEN,Bihar [1947 - 1999],Chandra Kishore Pathak,Indian National Congress,"9,13,235","6,38,061",69.9 %,"1,08,084",16.9%
456,Saidpur,49,SC,Uttar Pradesh [1947 - 1999],Ram Smujhawan,Indian National Congress,"8,02,047","3,86,886",48.2 %,"76,534",19.8%
457,Salem,16,GEN,Tamil Nadu,Rangarajan Kumar Mangalam,Indian National Congress,"7,66,792","5,48,043",71.5 %,"2,36,175",43.1%
458,Salempur,42,GEN,Uttar Pradesh [1947 - 1999],Ram Nagina Misra,Indian National Congress,"8,14,874","3,90,560",47.9 %,"60,536",15.5%
459,Salumber,17,GEN,Rajasthan,Alkha Ram,Indian National Congress,"7,16,391","3,70,231",51.7 %,"79,011",21.3%
460,Samastipur,17,GEN,Bihar [1947 - 1999],Ramdeo Rai,Indian National Congress,"9,09,700","5,79,340",63.7 %,"1,08,361",18.7%
461,Sambalpur,17,GEN,Orissa,Krupasindhu Bhoi,Indian National Congress,"7,79,089","4,29,616",55.1 %,"1,39,660",32.5%
462,Sambhal,9,GEN,Uttar Pradesh [1947 - 1999],Shanti Devi,Indian National Congress,"6,66,568","3,49,062",52.4 %,"41,243",11.8%
463,Sangli,46,GEN,Maharashtra,Patil Prakash Vasantrao,Indian National Congress,"7,17,441","4,76,706",66.5 %,"1,41,693",29.7%
464,Sangrur,10,GEN,Punjab,Balwant Singh Ramuwalia,Shiromani Akali Dal,"7,93,493","5,62,212",70.9 %,"1,22,669",21.8%
465,Sarangarh,16,SC,Madhya Pradesh [1947 - 1999],Parasram Bharadwaj,Indian National Congress,"7,06,488","3,65,081",51.7 %,"1,65,179",45.2%
466,Sasaram,38,SC,Bihar [1947 - 1999],Jagjiwan Ram,Indian Congress (J),"8,26,256","4,35,671",52.7 %,"1,372",0.3%
467,Satara,44,GEN,Maharashtra,Bhosale Prataprao Baburao,Indian National Congress,"7,12,736","4,73,637",66.5 %,"95,520",20.2%
468,Satna,8,GEN,Madhya Pradesh [1947 - 1999],Aziz Qureshi,Indian National Congress,"7,30,872","4,33,808",59.4 %,"99,310",22.9%
469,Sawai Madhopur,11,ST,Rajasthan,Ram Kumar,Indian National Congress,"8,03,663","4,24,017",52.8 %,"1,00,998",23.8%
470,Secunderabad,31,GEN,Andhra Pradesh,T.Anjaiah,Indian National Congress,"8,56,674","5,13,429",59.9 %,"8,474",1.7%
471,Seoni,26,GEN,Madhya Pradesh [1947 - 1999],Gargishanker Mishra,Indian National Congress,"6,78,298","3,66,241",54.0 %,"52,050",14.2%
472,Serampore,26,GEN,West Bengal,Bimal Kanti Ghosh,Indian National Congress,"8,75,228","6,71,287",76.7 %,"30,231",4.5%
473,Shahabad,16,GEN,Uttar Pradesh [1947 - 1999],Dharamgaj Singh,Indian National Congress,"7,25,078","3,97,220",54.8 %,"1,13,159",28.5%
474,Shahdol,11,ST,Madhya Pradesh [1947 - 1999],Dalbir Singh,Indian National Congress,"7,16,012","3,31,385",46.3 %,"1,40,257",42.3%
475,Shahjahanpur,14,GEN,Uttar Pradesh [1947 - 1999],Jitendra Prasad,Indian National Congress,"7,26,495","4,45,789",61.4 %,"35,270",7.9%
476,Shajapur,33,SC,Madhya Pradesh [1947 - 1999],Bapulal Malviya,Indian National Congress,"7,31,379","4,80,847",65.8 %,"70,276",14.6%
477,Sheohar,12,GEN,Bihar [1947 - 1999],Ram Dulari Singh,Indian National Congress,"8,39,483","4,91,973",58.6 %,"80,553",16.4%
478,Shillong,1,ST,Meghalaya,G.G.Swell,Indian National Congress,"4,69,793","2,61,564",55.7 %,"50,826",19.4%
479,Shimoga,21,GEN,Karnataka,T. V. Chandrashekarappa,Indian National Congress,"7,45,840","5,29,421",71.0 %,"1,23,674",23.4%
480,Sholapur,37,GEN,Maharashtra,Kuchan Gangadhar Sinramappa,Indian National Congress,"6,63,152","4,29,541",64.8 %,"1,90,632",44.4%
481,Siddipet,32,SC,Andhra Pradesh,G.Vijayaramarao,Telugu Desam,"8,32,420","5,62,976",67.6 %,"14,201",2.5%
482,Sidhi,10,ST,Madhya Pradesh [1947 - 1999],Motilal Singh,Indian National Congress,"7,43,683","3,73,315",50.2 %,"1,19,969",32.1%
483,Sikar,5,GEN,Rajasthan,Bal Ram,Indian National Congress,"8,82,753","5,68,435",64.4 %,"1,79,559",31.6%
484,Sikkim,1,GEN,Sikkim,Nar Bhadur Bhandari,Independent,"1,49,256","86,024",57.6 %,"35,287",41.0%
485,Silchar,2,GEN,Assam,Santosh Mohan Dev,Indian National Congress,"6,25,148","4,73,196",75.7 %,"44,079",9.3%
486,Simla,1,GEN,Himachal Pradesh,Krishan Dutt Sultanpuri,Indian National Congress,"5,65,179","3,09,742",54.8 %,"1,96,291",63.4%
487,Singhbhum,51,ST,Bihar [1947 - 1999],Begun Sumbrui,Indian National Congress,"6,14,503","2,42,288",39.4 %,"60,211",24.9%
488,Sirsa,10,GEN,Haryana,Dalbir Singh,Indian National Congress,"7,86,717","5,16,944",65.7 %,"81,932",15.8%
489,Sitamarhi,11,GEN,Bihar [1947 - 1999],Ranshresth Khirhar,Indian National Congress,"8,78,566","4,78,099",54.4 %,"1,21,544",25.4%
490,Sitapur,17,GEN,Uttar Pradesh [1947 - 1999],Rajendra Kumari,Indian National Congress,"7,29,112","3,79,569",52.1 %,"93,298",24.6%
491,Sivaganga,33,GEN,Tamil Nadu,P. Chidambaram,Indian National Congress,"7,84,016","5,79,544",73.9 %,"2,12,533",36.7%
492,Sivakasi,35,GEN,Tamil Nadu,N. Soundararajan,All India Anna Dravida Munnetra Kazhagam,"8,38,018","6,27,315",74.9 %,"66,478",10.6%
493,Siwan,5,GEN,Bihar [1947 - 1999],Abdul Ghafoor,Indian National Congress,"7,81,000","4,21,832",54.0 %,"1,37,992",32.7%
494,Sonepat,4,GEN,Haryana,Dharam Pal Singh,Indian National Congress,"7,82,505","5,09,262",65.1 %,"2,941",0.6%
495,South Delhi,2,GEN,Delhi [1977 Onwards],Lalit Maken,Indian National Congress,"5,22,980","3,57,448",68.4 %,"85,051",23.8%
496,Srikakulam,1,GEN,Andhra Pradesh,Appayyadora Hanumantu,Telugu Desam,"6,92,761","5,03,805",72.7 %,"1,24,468",24.7%
497,Srinagar,2,GEN,Jammu & Kashmir,Abdul Rashid Kabuli,Jammu & Kashmir National Conference,"6,40,514","4,70,871",73.5 %,"2,86,277",60.8%
498,Sriperumbudur,4,GEN,Tamil Nadu,Maragatham Chandrasekhar,Indian National Congress,"7,87,638","5,87,495",74.6 %,"1,09,474",18.6%
499,Sultanpur,26,GEN,Uttar Pradesh [1947 - 1999],Raj Karan Singh,Indian National Congress,"7,58,038","4,12,606",54.4 %,"1,60,057",38.8%
500,Sundargarh,20,GEN,Orissa,Maurice Kujur,Indian National Congress,"6,78,480","3,22,540",47.5 %,"1,06,547",33.0%
501,Surat,24,GEN,Gujarat,Patel Chhaganbhai Devabhai,Indian National Congress,"9,05,831","5,46,817",60.4 %,"50,675",9.3%
502,Surendranagar,2,GEN,Gujarat,Jhala Digivijaysinhji Pratapsinhji,Indian National Congress,"6,56,235","3,73,805",57.0 %,"36,378",9.7%
503,Surguja,12,ST,Madhya Pradesh [1947 - 1999],Vijai Pratap Singh,Indian National Congress,"6,73,662","3,40,911",50.6 %,"87,170",25.6%
504,Tamluk,30,GEN,West Bengal,Mishra Satyagopal,Communist Party Of India (MARXIST),"7,66,616","6,37,176",83.1 %,"11,692",1.8%
505,Tarn Taran,3,GEN,Punjab,Tarlochan Singh Tur,Shiromani Akali Dal,"8,11,129","4,78,155",59.0 %,"64,476",13.5%
506,Tehri Garhwal,1,GEN,Uttar Pradesh [1947 - 1999],Brahma Dutt,Indian National Congress,"6,65,741","3,29,439",49.5 %,"1,40,592",42.7%
507,Tenali,14,GEN,Andhra Pradesh,Nissankararao Venkataratnam,Telugu Desam,"7,31,629","5,18,765",70.9 %,"10,438",2.0%
508,Tenkasi,37,SC,Tamil Nadu,M. Arunachalam,Indian National Congress,"7,35,912","5,56,900",75.7 %,"1,91,567",34.4%
509,Tezpur,9,GEN,Assam,Bipin Pal Das,Indian National Congress,"6,72,296","5,38,325",80.1 %,"14,797",2.7%
510,Thane,10,GEN,Maharashtra,Ghopal Shantaram Gopal,Indian National Congress,"9,75,995","5,71,998",58.6 %,"1,15,390",20.2%
511,Thanjavur,31,GEN,Tamil Nadu,Singaravadivel,Indian National Congress,"7,25,425","5,76,468",79.5 %,"89,321",15.5%
512,Tindivanam,10,GEN,Tamil Nadu,S.S. Eramasamy Padayatchi,Indian National Congress,"7,37,933","5,51,174",74.7 %,"2,01,858",36.6%
513,Tiruchendur,38,GEN,Tamil Nadu,K.T. Kosalram,Indian National Congress,"7,49,008","5,08,487",67.9 %,"2,23,427",43.9%
514,Tiruchengode,17,GEN,Tamil Nadu,Kannan P.,All India Anna Dravida Munnetra Kazhagam,"9,98,164","7,27,054",72.8 %,"1,58,066",21.7%
515,Tiruchirappalli,27,SC,Tamil Nadu,Adaikalaraj,Indian National Congress,"7,95,398","6,05,053",76.1 %,"1,02,905",17.0%
516,Tirunelveli,36,GEN,Tamil Nadu,M.R. Janardhanan,All India Anna Dravida Munnetra Kazhagam,"7,57,930","5,34,487",70.5 %,"85,946",16.1%
517,Tirupathi,20,SC,Andhra Pradesh,Chinta Mohan,Telugu Desam,"8,63,056","6,15,351",71.3 %,"34,781",5.7%
518,Tiruppattur,8,GEN,Tamil Nadu,Jayamohan A.,Indian National Congress,"7,51,122","5,69,260",75.8 %,"1,21,787",21.4%
519,Tonk,13,GEN,Rajasthan,Banwari Lal,Indian National Congress,"7,65,205","4,19,094",54.8 %,"1,02,709",24.5%
520,Trichur,9,SC,Kerala,P. A. Antony,Indian National Congress,"6,75,704","5,21,761",77.2 %,"51,290",9.8%
521,Tripura East,2,ST,Tripura,Baju Ban Riyan,Communist Party Of India (MARXIST),"5,86,885","4,48,147",76.4 %,"41,063",9.2%
522,Tripura West,1,GEN,Tripura,Ajoy Biswas,Communist Party Of India (MARXIST),"6,22,082","4,86,667",78.2 %,"3,520",0.7%
523,Trivandrum,20,GEN,Kerala,A. Charles,Indian National Congress,"7,86,593","5,62,700",71.5 %,"53,438",9.5%
524,Tumkur,8,GEN,Karnataka,G. S. Basavaraju,Indian National Congress,"7,15,198","5,30,848",74.2 %,"30,410",5.7%
525,Tura,2,ST,Meghalaya,Purno Agitok Sangma,Indian National Congress,"2,81,490","1,47,648",52.5 %,"78,738",53.3%
526,Udaipur,18,GEN,Rajasthan,Indubala Sukhadia,Indian National Congress,"8,24,612","4,61,201",55.9 %,"1,04,802",22.7%
527,Udhampur,5,GEN,Jammu & Kashmir,Girdhari Lal Dogra,Indian National Congress,"6,75,228","3,72,077",55.1 %,"1,11,490",30.0%
528,Udupi,18,SC,Karnataka,Oscar Fernandes,Indian National Congress,"6,50,251","4,67,815",71.9 %,"1,42,336",30.4%
529,Ujjain,38,SC,Madhya Pradesh [1947 - 1999],Satyanarayan Pawar,Indian National Congress,"6,91,919","4,42,412",63.9 %,"42,359",9.6%
530,Uluberia,25,GEN,West Bengal,Hannan Mollah,Communist Party Of India (MARXIST),"7,74,360","6,27,530",81.0 %,"12,425",2.0%
531,Unnao,22,GEN,Uttar Pradesh [1947 - 1999],Ziaurrahman Ansari,Indian National Congress,"7,15,790","4,18,146",58.4 %,"43,996",10.5%
532,Vaishali,9,GEN,Bihar [1947 - 1999],Kishori Sinha,Indian National Congress,"8,08,346","5,71,719",70.7 %,"19,953",3.5%
533,Vandavasi,9,GEN,Tamil Nadu,Balaraman L.,Indian National Congress,"7,63,132","5,74,975",75.3 %,"1,34,892",23.5%
534,Varanasi,52,GEN,Uttar Pradesh [1947 - 1999],Shyam Lal Yadava,Indian National Congress,"6,84,495","3,76,062",54.9 %,"94,430",25.1%
535,Vellore,7,GEN,Tamil Nadu,A.C. Shanmugam,All India Anna Dravida Munnetra Kazhagam,"7,48,776","5,61,356",75.0 %,"74,723",13.3%
536,Vidisha,31,GEN,Madhya Pradesh [1947 - 1999],Pratapbhanu Krishna Gopal,Indian National Congress,"7,16,699","4,42,547",61.8 %,"9,553",2.2%
537,Vijayawada,13,GEN,Andhra Pradesh,Vadde Sobhanadreeswara Rao,Telugu Desam,"8,64,150","6,33,492",73.3 %,"28,444",4.5%
538,Visakhapatnam,4,GEN,Andhra Pradesh,Bhattam Sreerama Murthy,Telugu Desam,"8,78,786","5,63,836",64.2 %,"1,40,431",24.9%
539,Vishnupur,36,GEN,West Bengal,Ajit Kumar Saha,Communist Party Of India (MARXIST),"7,61,725","6,13,196",80.5 %,"75,640",12.3%
540,Warangal,39,GEN,Andhra Pradesh,T. Kalpana Devi,Telugu Desam,"7,42,756","5,47,314",73.7 %,"8,456",1.5%
541,Wardha,27,GEN,Maharashtra,Sathe Vasant Purushottam,Indian National Congress,"7,23,787","5,16,340",71.3 %,"23,423",4.5%
542,Washim,20,ST,Maharashtra,Ghulam Nabi Azad,Indian National Congress,"6,86,573","4,81,264",70.1 %,"10,359",2.2%
543,Yavatmal,28,GEN,Maharashtra,Patil Uttamrao Deorao,Indian National Congress,"7,11,775","4,44,696",62.5 %,"1,66,202",37.4%
